924,924.0
1260,1260.0
6720,6160.0
924,924.0
3611,3168.0
13375,11880.0
165,165.0
9184,8316.0
5400,5133.333333333333
3525,3300.0
3680,3080.0
9184,8316.0
1540,1540.0
1918,1732.5
6315,5775.0
3566,3080.0
3150,3080.0
2084,1980.0
6975,6496.875
462,462.0
7996,6930.0
5040,4331.25
231,231.0
4500,4331.25
825,825.0
7896,7392.0
5040,4331.25
2791,2464.0
7680,7392.0
4025,3465.0
1100,1100.0
2940,2566.6666666666665
15040,13860.0
3525,3300.0
6756,6160.0
3680,3080.0
33372,31185.0
1,1.0
7560,6930.0
8400,7700.0
9225,7920.0
2452,2310.0
9225,7920.0
7335,5940.0
8506,7392.0
462,462.0
231,231.0
990,990.0
1232,1232.0
900,866.25
1725,1584.0
6975,6496.875
350,346.5
3801,3422.222222222222
5670,5544.0
7996,6930.0
2520,2520.0
2955,2640.0
550,550.0
4228,3850.0
20510,17820.0
462,462.0
1918,1732.5
7350,6930.0
4410,3850.0
2852,2640.0
6720,6237.0
120,120.0
5444,4950.0
14280,13688.888888888889
240,198.0
594,594.0
10800,10395.0
5345,4331.25
2791,2464.0
1260,1260.0
4725,4620.0
660,660.0
1100,1100.0
11222,9900.0
750,733.3333333333334
7300,6496.875
4340,3465.0
3525,3300.0
2791,2464.0
18630,17325.0
2310,2310.0
3525,3300.0
11515,10395.0
2268,2079.0
12350,11550.0
2880,2772.0
2160,2053.3333333333335
594,594.0
5670,5544.0
8800,7425.0
2084,1980.0
7290,6930.0
825,825.0
7840,6930.0
1320,1320.0
3149,2640.0
210,210.0
3801,3422.222222222222
3801,3422.222222222222
5250,5133.333333333333
13314,12320.0
7200,6600.0
1006,880.0
1100,1100.0
4480,4435.2
6700,5940.0
6605,5197.5
7896,7392.0
6700,5940.0
240,198.0
120,120.0
330,330.0
7300,6496.875
3000,2887.5
1100,1100.0
4725,4620.0
3000,2887.5
5444,4950.0
1050,924.0
3611,3168.0
2955,2640.0
11664,9745.3125
5000,3960.0
840,840.0
1006,880.0
15540,13860.0
20510,17820.0
9720,9240.0
330,330.0
6720,6237.0
1260,1260.0
840,840.0
2160,2053.3333333333335
4470,3960.0
2400,2310.0
1155,1155.0
231,231.0
5150,4950.0
693,693.0
10,10.0
1600,1584.0
5750,5197.5
990,990.0
17856,16632.0
5250,5133.333333333333
7840,6930.0
1680,1443.75
9150,8662.5
5090,4400.0
3360,3080.0
990,990.0
3150,3080.0
6315,5775.0
8060,7700.0
5750,5197.5
5040,4331.25
1820,1650.0
4535,4400.0
3360,3080.0
13375,11880.0
19575,18480.0
1408,1155.0
1680,1443.75
7560,6930.0
6315,5775.0
5000,4331.25
9150,8662.5
1600,1584.0
4725,4620.0
2520,2376.0
330,330.0
1260,1026.6666666666667
1320,1320.0
7542,5940.0
2940,2772.0
14364,11137.5
2400,2310.0
20510,17820.0
5250,5133.333333333333
9184,8316.0
7560,6930.0
1791,1540.0
2852,2640.0
7290,6930.0
385,385.0
3500,3465.0
7542,5940.0
44,44.0
2852,2640.0
3500,3465.0
1188,1188.0
18630,17325.0
5150,4950.0
5090,4400.0
420,396.0
132,132.0
1260,1260.0
4480,4435.2
1680,1443.75
1050,924.0
3616,3300.0
2452,2310.0
6720,6160.0
110,110.0
6756,6160.0
7190,6600.0
4470,3960.0
210,210.0
10,10.0
5250,5133.333333333333
5455,4620.0
3150,3080.0
45,45.0
3801,3422.222222222222
4535,4400.0
7560,6930.0
2100,1980.0
5000,3960.0
7542,5940.0
2940,2566.6666666666665
4746,3960.0
8060,7700.0
2520,2376.0
2880,2772.0
2160,2053.3333333333335
7290,6930.0
5345,4331.25
2250,2200.0
2400,2310.0
7350,6930.0
15540,13860.0
132,132.0
2740,2200.0
385,385.0
7996,6930.0
6975,6496.875
7190,6600.0
2940,2772.0
2740,2200.0
2268,2079.0
6700,5940.0
2880,2772.0
6605,5197.5
6756,6160.0
4025,3465.0
2880,2772.0
3150,3080.0
2250,2200.0
4480,4435.2
110,110.0
900,866.25
1006,880.0
12126,10395.0
4228,3850.0
4470,3960.0
90,90.0
7896,7392.0
1890,1732.5
5676,5197.5
7100,6336.0
231,231.0
3780,3465.0
1260,1026.6666666666667
594,594.0
7840,6930.0
44,44.0
3150,3150.0
13375,11880.0
1260,1026.6666666666667
8400,7700.0
4746,3960.0
1260,1260.0
3149,2640.0
240,198.0
165,165.0
924,924.0
6756,6160.0
693,693.0
4025,3465.0
1820,1650.0
2940,2566.6666666666665
7680,7392.0
5150,4950.0
462,462.0
2940,2772.0
15540,13860.0
2940,2566.6666666666665
1540,1540.0
4340,3465.0
990,990.0
210,210.0
8800,7425.0
1680,1443.75
2520,2520.0
8505,8316.0
8400,7700.0
3149,2640.0
12126,10395.0
8400,7700.0
44,44.0
1600,1584.0
5750,5197.5
2100,1980.0
10,10.0
990,990.0
7680,7392.0
12126,10395.0
1540,1540.0
350,346.5
550,550.0
660,660.0
13314,12320.0
9720,9240.0
3149,2640.0
3150,3080.0
330,330.0
2940,2566.6666666666665
14013,12672.0
594,594.0
2400,2310.0
11664,9745.3125
3149,2640.0
7996,6930.0
7840,6930.0
7542,5940.0
5000,3960.0
6720,6160.0
6720,6237.0
3680,3080.0
11664,9745.3125
8505,8316.0
7680,7392.0
660,660.0
15540,13860.0
3680,3080.0
660,660.0
132,132.0
4228,3850.0
1260,1026.6666666666667
693,693.0
4470,3960.0
12460,11550.0
4500,4331.25
7335,5940.0
17856,16632.0
924,924.0
1188,1188.0
5455,4620.0
6396,5197.5
2520,2520.0
9150,8662.5
4746,3960.0
3000,2887.5
1540,1540.0
1408,1155.0
3780,3465.0
2520,2376.0
1791,1540.0
990,990.0
1260,1026.6666666666667
8506,7392.0
8400,7700.0
10551,8910.0
3566,3080.0
3566,3080.0
11222,9900.0
1232,1232.0
2100,1980.0
6975,6496.875
7350,6930.0
3780,3465.0
12460,11550.0
4535,4400.0
2955,2640.0
8060,7700.0
7896,7392.0
4032,3696.0
3149,2640.0
9720,9240.0
7100,6336.0
5250,5133.333333333333
1006,880.0
1050,924.0
1232,1232.0
6975,6496.875
3780,3465.0
7350,6930.0
20510,17820.0
20510,17820.0
550,550.0
165,165.0
8506,7392.0
7840,6930.0
990,990.0
840,840.0
6975,6496.875
8060,7700.0
7100,6336.0
1725,1584.0
12460,11550.0
825,825.0
5670,5544.0
13375,11880.0
924,924.0
385,385.0
9150,8662.5
7300,6496.875
2310,2310.0
210,210.0
8505,8316.0
5676,5197.5
4410,3850.0
2310,2310.0
5000,3960.0
165,165.0
8505,8316.0
3611,3168.0
7680,7392.0
4535,4400.0
2940,2566.6666666666665
6756,6160.0
550,550.0
1232,1232.0
1176,1155.0
1006,880.0
900,866.25
900,866.25
6720,6237.0
1890,1732.5
2268,2079.0
5000,4331.25
1725,1584.0
5150,4950.0
5444,4950.0
1408,1155.0
11222,9900.0
693,693.0
5000,4331.25
3000,2887.5
7680,7392.0
1725,1584.0
7335,5940.0
5750,5197.5
5150,4950.0
1215,1188.0
693,693.0
10551,8910.0
5090,4400.0
4410,3850.0
5400,5133.333333333333
1540,1540.0
2520,2520.0
6396,5197.5
6605,5197.5
5400,5133.333333333333
5250,5133.333333333333
4470,3960.0
420,396.0
13314,12320.0
9720,9240.0
231,231.0
10551,8910.0
4746,3960.0
10,10.0
6700,5940.0
10800,10395.0
5000,4331.25
4535,4400.0
14013,12672.0
11664,9745.3125
12350,11550.0
2084,1980.0
15040,13860.0
360,360.0
7542,5940.0
1725,1584.0
6756,6160.0
10,10.0
350,346.5
11515,10395.0
13314,12320.0
900,866.25
132,132.0
15540,13860.0
1232,1232.0
5090,4400.0
5750,5197.5
4410,3850.0
4410,3850.0
1215,1188.0
6720,6160.0
10551,8910.0
11515,10395.0
6700,5940.0
2250,2200.0
252,252.0
7190,6600.0
2250,2200.0
