5312,5040.0
3132,2880.0
3003,2835.0
768,768.0
1176,1120.0
480,420.0
1736,1600.0
3240,3150.0
1890,1800.0
90,90.0
630,630.0
35,35.0
1944,1890.0
1862,1620.0
210,210.0
1862,1620.0
768,768.0
2016,1890.0
595,525.0
75,75.0
72,72.0
1260,1260.0
2165,1920.0
2940,2800.0
42,42.0
378,350.0
630,525.0
42,42.0
1862,1620.0
3132,2880.0
432,420.0
2058,1890.0
3132,2880.0
1995,1800.0
5080,4725.0
288,288.0
1008,945.0
75,75.0
448,448.0
1038,945.0
210,210.0
432,420.0
1652,1350.0
1856,1680.0
3132,2880.0
5080,4725.0
2165,1920.0
4630,4320.0
2058,1890.0
243,240.0
2940,2800.0
2590,2362.5
630,525.0
315,315.0
1862,1620.0
2940,2800.0
1701,1680.0
1512,1350.0
595,525.0
567,567.0
945,933.3333333333334
4630,4320.0
2590,2362.5
36,36.0
1512,1440.0
450,450.0
350,350.0
1944,1890.0
504,450.0
525,525.0
1855,1680.0
2730,2362.5
1176,1050.0
1890,1800.0
1764,1575.0
378,350.0
160,160.0
1512,1440.0
1260,1260.0
567,567.0
2058,1890.0
2840,2520.0
160,160.0
1134,1050.0
504,504.0
1539,1350.0
1890,1800.0
90,90.0
160,160.0
210,210.0
2840,2520.0
1413,1260.0
1856,1680.0
1856,1680.0
1512,1440.0
84,84.0
595,525.0
504,450.0
2304,2240.0
630,560.0
1134,1050.0
1680,1680.0
3132,2880.0
962,900.0
3132,2880.0
1260,1260.0
1944,1890.0
300,300.0
1458,1417.5
1176,1120.0
720,700.0
84,84.0
252,252.0
2730,2362.5
126,126.0
300,300.0
962,900.0
2590,2362.5
756,720.0
9,9.0
1652,1350.0
891,810.0
2304,2240.0
1652,1350.0
3240,3150.0
1232,1050.0
891,810.0
450,450.0
378,360.0
5080,4725.0
2016,1890.0
1413,1260.0
350,350.0
1080,1050.0
1652,1350.0
1652,1350.0
225,225.0
1890,1800.0
2016,1890.0
84,84.0
707,630.0
1232,1050.0
